rank,stock_id,score
119,601211,0.5388888888888889
120,300760,0.5366666666666666
121,601985,0.5344444444444444
122,600000,0.5322222222222223
123,601088,0.5299999999999999
124,600600,0.5299999999999999
125,603296,0.528888888888889
126,000596,0.5288888888888889
127,600160,0.5288888888888889
128,600061,0.5277777777777778
129,601100,0.5266666666666667
130,002027,0.5266666666666666
131,601336,0.5233333333333333
132,601988,0.5222222222222223
133,601111,0.5222222222222223
134,002466,0.5211111111111112
135,000858,0.52
136,600039,0.5188888888888888
137,000661,0.5155555555555554
138,300059,0.5144444444444445
139,600276,0.508888888888889
140,002304,0.5066666666666666
141,601688,0.5044444444444445
142,601825,0.5022222222222222
143,601077,0.5
144,688303,0.5
145,002074,0.4988888888888889
146,603288,0.49666666666666665
147,600930,0.4955555555555556
148,600919,0.49444444444444446
149,002709,0.49
150,600026,0.48666666666666664
151,002230,0.4855555555555556
152,600027,0.48444444444444446
153,601628,0.4844444444444444
154,002460,0.48333333333333334
155,002352,0.4811111111111111
156,300033,0.48
157,002714,0.47888888888888886
158,600938,0.47888888888888886
159,300832,0.47888888888888886
160,601012,0.4777777777777778
161,601668,0.4766666666666666
162,000792,0.4766666666666666
163,000063,0.47555555555555556
164,601818,0.47444444444444445
165,600015,0.4733333333333334
166,601689,0.47333333333333333
167,688169,0.47222222222222215
168,300498,0.47000000000000003
169,600150,0.47
170,601066,0.4666666666666666
171,600111,0.46555555555555556
172,601633,0.4644444444444445
173,603259,0.4644444444444444
174,601021,0.4611111111111111
175,300661,0.4611111111111111
176,600346,0.4588888888888889
177,300124,0.45777777777777784
178,302132,0.4577777777777778
179,002179,0.45555555555555555
180,600741,0.45555555555555555
181,000157,0.45444444444444443
182,600018,0.45444444444444443
183,300408,0.4533333333333333
184,003816,0.4511111111111112
185,601878,0.45
186,600660,0.45
187,600048,0.44222222222222224
188,000977,0.44222222222222224
189,002493,0.44
190,600115,0.4388888888888889
191,600085,0.4377777777777778
192,601398,0.4366666666666667
193,002648,0.43555555555555553
194,603799,0.43333333333333335
195,600489,0.4333333333333333
196,600025,0.4333333333333333
197,601236,0.43111111111111117
198,603986,0.42999999999999994
199,600196,0.42777777777777776
200,600406,0.42444444444444446
201,688223,0.42333333333333334
202,002938,0.4177777777777778
203,603993,0.4177777777777778
204,600066,0.4166666666666667
205,600926,0.41333333333333333
206,600585,0.41111111111111115
207,603019,0.41
208,688012,0.40888888888888886
209,601658,0.4077777777777778
210,601298,0.40777777777777774
211,601006,0.4055555555555556
212,000786,0.4055555555555555
213,600570,0.40111111111111103
214,600104,0.3988888888888889
215,600016,0.3988888888888889
216,601998,0.3988888888888889
217,000408,0.3977777777777778
218,300442,0.3933333333333333
219,601899,0.39222222222222225
220,600989,0.39111111111111113
221,600219,0.38999999999999996
222,600522,0.3888888888888889
223,601018,0.3844444444444444
224,002625,0.3833333333333333
225,300433,0.3822222222222222
226,601186,0.3811111111111112
227,601456,0.38000000000000006
228,600941,0.37999999999999995
229,600415,0.3766666666666667
230,000166,0.37333333333333335
231,600372,0.37222222222222223
232,600875,0.3688888888888889
233,600438,0.3655555555555556
234,002600,0.3622222222222222
235,600029,0.36000000000000004
236,601898,0.35888888888888887
237,000768,0.3566666666666667
238,600905,0.35555555555555557
239,601766,0.3522222222222222
240,002459,0.3511111111111111
241,002601,0.3477777777777778
242,688187,0.3433333333333333
243,688126,0.3433333333333333
244,600009,0.34222222222222226
245,603392,0.3422222222222222
246,000807,0.3411111111111111
247,600482,0.33888888888888885
248,601916,0.3333333333333333
249,688082,0.33111111111111113
250,600010,0.32888888888888884
251,000100,0.3244444444444445
252,002142,0.3233333333333333
253,002463,0.3211111111111111
254,601872,0.31888888888888894
255,601868,0.31777777777777777
256,600918,0.31777777777777777
257,601618,0.3133333333333333
258,002050,0.3111111111111111
259,002736,0.31
260,601788,0.30888888888888894
261,601390,0.30777777777777776
262,300251,0.3055555555555555
263,601377,0.3
264,600023,0.29555555555555557
265,600460,0.29333333333333333
266,601238,0.2933333333333333
267,000975,0.29000000000000004
268,000338,0.28555555555555556
269,300122,0.28555555555555556
270,300308,0.2777777777777778
271,600050,0.2777777777777778
272,002475,0.27444444444444444
273,000725,0.27111111111111114
274,601728,0.27
275,601881,0.2688888888888889
276,601319,0.2688888888888889
277,601059,0.2688888888888889
278,601808,0.2644444444444444
279,002236,0.2588888888888889
280,601328,0.2588888888888889
281,603369,0.24222222222222223
282,300476,0.24222222222222223
283,300413,0.2388888888888889
284,601669,0.23666666666666666
285,600233,0.23222222222222222
286,300999,0.23222222222222222
287,601698,0.22111111111111112
288,601600,0.21999999999999997
289,601318,0.2122222222222222
290,688396,0.20888888888888887
291,688472,0.20666666666666667
292,688009,0.2011111111111111
293,000301,0.1988888888888889
294,001391,0.19555555555555557
295,600515,0.16555555555555554
296,600803,0.13555555555555557
297,600019,0.09444444444444444
298,301236,0.07444444444444444
299,000776,0.052222222222222225
300,000983,0.022222222222222223
